taskId,taskName,User,Complexity Scale,Total Duration
998,Task2,B,30,9.59
999,Task2,C,25,10.61
1000,Task2,D,20,8.61
1001,Task1,A,5,6.1
1002,Task2,B,45,11.17
1003,Task1,C,13,5.36
1004,Task2,D,17,5.35
1005,Task2,A,47,3.95
1006,Task2,B,27,8.96
1007,Task2,C,31,6.85
1008,Task2,D,14,5.41
1009,Task2,A,80,25.18
1010,Task2,B,45,10.07
1011,Task2,C,23,14.17
1012,Task2,D,16,5.21
1013,Task2,A,55,8.53
1014,Task1,B,8,6.54
1015,Task2,C,30,6.72
1016,Task1,D,13,4.54
1017,Task2,A,49,15.58
1018,Task2,B,52,10.93
1019,Task1,C,5,4.63
1020,Task2,D,17,9.76
1021,Task1,A,16,5.12
1022,Task2,B,38,12.43
1023,Task2,C,28,6.16
1024,Task1,D,11,8.4
1025,Task2,A,23,4.9
1026,Task2,B,23,9.08
1027,Task1,C,13,8.81
1028,Task1,D,4,11.23
1029,Task1,A,13,7.16
1030,Task2,B,22,9.3
1031,Task2,C,24,6.23
1032,Task2,D,36,5.49
1033,Task2,A,33,9.63
1034,Task2,B,63,13.75
1035,Task2,C,36,5.32
1036,Task1,D,11,6.96
1037,Task1,A,9,3.33
1038,Task2,B,49,13.03
1039,Task1,C,2,1.78
1040,Task1,D,14,8.47
1041,Task1,A,6,4.48
1042,Task2,B,15,3.66
1043,Task2,C,55,11.42
1044,Task2,D,14,7.77
1045,Task2,A,42,16.54
1046,Task2,B,32,9.96
1047,Task1,C,18,9.02
1048,Task1,D,10,7.76
1049,Task2,A,34,8.54
1050,Task2,B,30,4.3
1051,Task2,C,26,5.2
1052,Task2,D,11,6.09
1053,Task2,A,121,26.88
1054,Task2,B,53,10.9
1055,Task2,C,30,3.98
1056,Task2,D,28,7.62
1057,Task2,A,18,4.47
1058,Task2,B,11,2.48
1059,Task2,C,32,8.3
1060,Task2,D,39,9.68
1061,Task1,A,15,8.49
1062,Task1,B,10,11.13
1063,Task2,C,54,18.13
1064,Task1,D,6,2.81
1065,Task2,A,58,15.09
1066,Task1,B,6,7.58
1067,Task1,C,3,2.03
1068,Task2,D,41,7.77
1069,Task2,A,41,9.06
1070,Task2,B,45,9.8
1071,Task2,C,8,1.56
1072,Task1,D,5,2.33
1073,Task2,A,39,7.2
1074,Task2,B,92,15.49
1075,Task1,C,3,3.06
1076,Task2,D,77,15.53
1077,Task2,A,52,11.83
1078,Task2,B,38,13.21
1079,Task2,C,19,3.76
1080,Task1,D,2,1.06
1081,Task2,A,30,7.49
1082,Task2,B,16,3.91
1083,Task1,C,46,13.83
1084,Task2,D,27,7.43
1085,Task1,A,13,5.89
1086,Task2,B,34,13.01
1087,Task2,C,32,12.45
1088,Task2,D,43,7.81
1089,Task2,A,21,5.31
1090,Task2,B,54,16.27
1091,Task2,C,24,5.37
1092,Task2,D,40,4.45
1093,Task2,A,45,13.29
1094,Task2,B,24,4.74
1095,Task2,C,25,8.19
1096,Task1,D,13,4.79
1097,Task2,A,19,6.04
1098,Task2,B,23,7.72
1099,Task1,C,3,2.04
1100,Task2,D,40,10.19
1101,Task1,A,18,8.85
1102,Task2,B,25,7.88
1103,Task2,C,37,6.48
1104,Task2,D,56,13.46
1105,Task2,A,31,12.36
1106,Task2,B,19,4.65
1107,Task2,C,35,6.71
1108,Task2,D,30,10.19
1109,Task2,A,21,2.98
1110,Task1,B,7,5.5
1111,Task2,C,25,9.95
1112,Task2,D,34,5.32
1113,Task2,A,51,11.51
1114,Task2,B,55,10.77
1115,Task1,C,10,5.69
1116,Task1,D,8,3.61
1117,Task1,A,11,6.33
1118,Task1,B,9,5.63
1119,Task2,C,43,7.41
1120,Task1,D,7,3
1121,Task1,A,10,6.29
1122,Task2,B,25,14.59
1123,Task1,C,4,1.5
1124,Task2,D,48,7.86
1125,Task1,A,2,1.04
1126,Task2,B,50,16.03
1127,Task2,C,29,6.47
1128,Task2,D,22,6.68
1129,Task1,A,23,5.62
1130,Task1,B,27,6.73
1131,Task2,C,17,5.05
1132,Task1,D,6,4.88
1133,Task1,A,2,1.46
1134,Task2,B,54,9.08
1135,Task1,C,4,4.31
1136,Task2,D,22,7.34
1137,Task2,A,25,11.64
1138,Task2,B,42,9.78
1139,Task1,C,5,5.97
1140,Task2,D,128,21.28
1141,Task2,A,33,10.07
1142,Task1,B,11,6.89
1143,Task2,C,27,9.68
1144,Task2,D,23,11.47
1145,Task2,A,40,12.08
1146,Task2,B,64,14.41
1147,Task2,C,43,7.58
1148,Task2,D,22,8.91
1149,Task2,A,22,3.35
1150,Task1,B,18,8.84
1151,Task2,C,31,15.39
1152,Task1,D,3,2.35
1153,Task2,A,41,10.63
1154,Task2,B,28,5.19
1155,Task2,C,15,4.42
1156,Task1,D,7,3.46
1157,Task2,A,40,7.8
1158,Task2,B,24,5.42
1159,Task2,C,38,6.45
1160,Task2,D,38,12.68
1161,Task2,A,28,7.48
1162,Task2,B,18,2.42
1163,Task2,C,45,8.67
1164,Task2,D,32,8.44
1165,Task1,A,9,6.39
1166,Task2,B,40,8.47
1167,Task2,C,55,23.61
1168,Task2,D,30,7.54
1169,Task2,A,23,7.84
1170,Task2,B,36,6.74
1171,Task1,C,18,11.03
1172,Task2,D,51,10.28
1173,Task1,A,22,12.92
1174,Task2,B,16,5.22
1175,Task2,C,7,2.44
1176,Task2,D,36,14.22
1177,Task2,A,34,11.11
1178,Task2,B,47,11.68
1179,Task2,C,42,14.21
1180,Task2,D,16,5.69
1181,Task2,A,22,7.02
1182,Task1,B,2,2.24
1183,Task2,C,24,14.03
1184,Task1,D,6,2.66
1185,Task2,A,14,4.33
1186,Task2,B,33,7.83
1187,Task1,C,13,6.56
1188,Task1,D,7,2.97
1189,Task1,A,6,4.77
1190,Task2,B,40,9.12
1191,Task2,C,43,8.48
1192,Task2,D,29,5.39
1193,Task2,A,15,4.43
1194,Task2,B,28,6.72
1195,Task2,C,65,9.71
1196,Task2,D,55,23.02
1197,Task2,A,49,15.36
1198,Task2,B,36,10.54
1199,Task2,C,27,4.28
1200,Task1,D,8,2.91
1201,Task2,A,16,5.28
1202,Task1,B,6,6.74
1203,Task1,C,8,6.84
1204,Task2,D,45,13.07
1205,Task1,A,26,7.41
1206,Task2,B,40,9.98
1207,Task2,C,46,10
1208,Task2,D,57,7.29
1209,Task2,A,32,8.97
1210,Task2,B,41,7.03
1211,Task2,C,24,7.53
1212,Task1,D,29,15.16
1213,Task1,A,4,3.35
1214,Task2,B,44,8.33
1215,Task2,C,57,11.36
1216,Task2,D,52,12.27
1217,Task2,A,18,7.01
1218,Task2,B,34,9.75
1219,Task1,C,8,6.96
1220,Task1,D,8,2.96
1221,Task2,A,32,5.47
1222,Task2,B,51,6.65
1223,Task2,C,35,6.57
1224,Task2,D,21,5.55
1225,Task1,A,12,7.7
1226,Task2,B,68,25.38
1227,Task2,C,44,14.66
1228,Task1,D,4,5.18
1229,Task2,A,53,18.78
1230,Task2,B,15,2.18
1231,Task2,C,16,5.47
1232,Task2,D,28,5.58
1233,Task2,A,96,12.66
1234,Task2,B,29,4.78
1235,Task2,C,34,8.68
1236,Task2,D,27,9.57
1237,Task2,A,37,8.08
1238,Task2,B,16,2.87
1239,Task2,C,10,3.28
1240,Task2,D,47,10.45
1241,Task1,A,14,11
1242,Task1,B,3,0.25
1243,Task2,C,39,7.99
1244,Task2,D,14,4.66
1245,Task2,A,11,2.94
1246,Task2,B,24,5.31
1247,Task2,C,52,8.81
1248,Task1,D,4,3.48
1249,Task2,A,14,5.13
1250,Task1,B,9,7.26
1251,Task2,C,14,7.33
1252,Task2,D,54,17.77
1253,Task2,A,66,24.59
1254,Task2,B,22,5.36
1255,Task1,C,9,5.72
1256,Task2,D,19,3.09
1257,Task2,A,38,7.08
1258,Task2,B,50,10.28
1259,Task2,C,38,8.54
1260,Task2,D,20,8.12
1261,Task2,A,37,10.1
1262,Task2,B,49,10.37
1263,Task1,C,6,7.46
1264,Task1,D,11,3.35
1265,Task2,A,73,21.05
1266,Task2,B,27,9.89
1267,Task2,C,39,5.65
1268,Task2,D,24,9.25
1269,Task2,A,24,7.1
1270,Task1,B,36,6.62
1271,Task2,C,9,3.17
1272,Task2,D,21,3.66
1273,Task2,A,55,13.36
1274,Task1,B,5,4.89
1275,Task2,C,31,7.03
1276,Task1,D,9,4.99
1277,Task2,A,58,30.51
1278,Task1,B,27,13.15
1279,Task1,C,4,0.8
1280,Task2,D,36,9.1
1281,Task2,A,71,8.93
1282,Task2,B,19,8.18
1283,Task1,C,6,6.77
1284,Task1,D,8,3.56
1285,Task2,A,17,3.47
1286,Task2,B,11,4.16
1287,Task2,C,19,4.61
1288,Task2,D,53,10.36
1289,Task2,A,54,10.42
1290,Task1,B,3,1.97
1291,Task1,C,4,2.44
1292,Task1,D,2,4.7
1293,Task2,A,26,10.7
1294,Task2,B,29,6.36
1295,Task2,C,30,8.74
1296,Task2,D,25,4.32
1297,Task1,A,6,8.85
1298,Task1,B,7,3.42
1299,Task2,C,32,6.61
1300,Task1,D,12,3.87
1301,Task2,A,20,5.47
1302,Task2,B,27,5.92
1303,Task2,C,64,25.4
1304,Task2,D,19,5.94
1305,Task1,A,24,9.96
1306,Task2,B,59,15.76
1307,Task1,C,14,6.95
1308,Task2,D,12,2.25
1309,Task2,A,14,5.8
1310,Task2,B,63,10.58
1311,Task2,C,31,7.1
1312,Task1,D,4,1.8
1313,Task1,A,6,5.91
1314,Task2,B,57,17.27
1315,Task2,C,25,12.31
1316,Task2,D,17,4.78
1317,Task2,A,39,10.65
1318,Task2,B,9,2.94
1319,Task1,C,2,4.46
1320,Task2,D,45,10.09
1321,Task2,A,65,9.36
1322,Task2,B,19,9.35
1323,Task1,C,25,10.59
1324,Task2,D,108,23.08
1325,Task1,A,9,13.37
1326,Task2,B,47,8.42
1327,Task2,C,38,6.34
1328,Task2,D,42,9.7
1329,Task1,A,9,4.81
1330,Task2,B,29,6.59
1331,Task2,C,46,11.96
1332,Task2,D,58,21.07
1333,Task2,A,38,10.25
1334,Task2,B,32,6.87
1335,Task1,C,13,7.49
1336,Task1,D,12,6.42
1337,Task2,A,39,10.96
1338,Task2,B,48,13.11
1339,Task1,C,6,4.04
1340,Task2,D,53,9.63
1341,Task1,A,6,4.55
1342,Task2,B,59,15.04
1343,Task1,C,8,10.17
1344,Task2,D,57,11.66
1345,Task2,A,18,3.02
1346,Task2,B,52,9.85
1347,Task1,C,14,5.97
1348,Task2,D,11,1.71
1349,Task2,A,80,14.77
1350,Task2,B,24,8.28
1351,Task2,C,77,17.43
1352,Task1,D,4,1.83
1353,Task1,A,6,1.97
1354,Task2,B,19,7.39
1355,Task2,C,23,7.91
1356,Task1,D,10,4.9
1357,Task2,A,26,8.34
1358,Task1,B,8,3.48
1359,Task2,C,41,10.05
1360,Task1,D,6,5.42
1361,Task2,A,16,2.88
1362,Task2,B,19,4.13
1363,Task2,C,42,9.35
1364,Task2,D,46,14.7
1365,Task2,A,21,8.35
1366,Task2,B,20,5.67
1367,Task2,C,45,6.8
1368,Task1,D,4,2.22
1369,Task1,A,9,8.77
1370,Task1,B,9,5.02
1371,Task1,C,4,9.04
1372,Task2,D,37,12.71
1373,Task2,A,22,6.4
1374,Task1,B,3,3.13
1375,Task2,C,54,15.57
1376,Task1,D,18,8.88
1377,Task1,A,5,3.03
1378,Task1,B,42,13.5
1379,Task2,C,19,6.45
1380,Task2,D,40,9.45
1381,Task1,A,7,3.22
1382,Task2,B,37,6.63
1383,Task1,C,4,7.69
1384,Task2,D,14,3.59
1385,Task2,A,18,6.07
1386,Task2,B,13,3.27
1387,Task1,C,6,5.52
1388,Task1,D,4,3.75
1389,Task1,A,8,4.87
1390,Task1,B,4,3.12
1391,Task2,C,32,9.86
1392,Task2,D,21,5.25
1393,Task1,A,7,3.24
1394,Task2,B,22,6.28
1395,Task1,C,13,7.05
1396,Task2,D,81,19.26
1397,Task2,A,60,16.2
1398,Task2,B,41,9.38
1399,Task2,C,27,10.23
1400,Task2,D,57,13.07
1401,Task2,A,27,5.8
1402,Task1,B,4,5.65
1403,Task1,C,8,8.43
1404,Task2,D,22,9.91
1405,Task2,A,38,9.25
1406,Task2,B,51,24.64
1407,Task1,C,8,4.48
1408,Task2,D,66,12.45
1409,Task1,A,5,5.26
1410,Task2,B,85,5.61
1411,Task2,C,18,3.95
1412,Task2,D,43,9.56
1413,Task2,A,102,10.74
1414,Task2,B,80,13.69
1415,Task1,C,6,11.28
1416,Task1,D,15,4.35
1417,Task2,A,52,8.15
1418,Task2,B,35,7.96
1419,Task2,C,53,8.11
1420,Task2,D,29,6.87
1421,Task2,A,22,7.58
1422,Task2,B,19,5.44
1423,Task2,C,15,6.09
1424,Task1,D,8,5.87
1425,Task2,A,56,16.15
1426,Task2,B,21,5.93
1427,Task1,C,20,5.74
1428,Task2,D,64,11.28
1429,Task1,A,2,2.53
1430,Task1,B,6,6.1
1431,Task2,C,50,7.56
1432,Task2,D,113,27.02
1433,Task2,A,34,8.63
1434,Task2,B,22,5.22
1435,Task2,C,18,4.94
1436,Task2,D,33,15.2
1437,Task2,A,25,10.72
1438,Task2,B,58,12.21
1439,Task2,C,14,4.92
1440,Task2,D,19,3.56
1441,Task2,A,45,11.59
1442,Task2,B,31,10.79
1443,Task2,C,36,9.09
1444,Task2,D,38,10.87
1445,Task2,A,70,11.48
1446,Task2,B,20,7.14
1447,Task2,C,61,15.81
1448,Task1,D,8,5.42
1449,Task1,A,7,2.82
1450,Task1,B,3,3.11
1451,Task2,C,28,8.27
1452,Task2,D,47,15.57
1453,Task2,A,17,4.01
1454,Task1,B,10,6.42
1455,Task1,C,12,3.82
1456,Task2,D,39,3.21
1457,Task2,A,66,13.47
1458,Task2,B,36,14.29
1459,Task2,C,33,6.17
1460,Task2,D,31,7.13
1461,Task1,A,5,5.04
1462,Task2,B,55,19.63
1463,Task2,C,31,10.68
1464,Task2,D,9,3.16
1465,Task1,A,6,5.1
1466,Task2,B,21,6.08
1467,Task1,C,9,5.31
1468,Task2,D,22,7.6
1469,Task2,A,15,5.47
1470,Task2,B,19,4.63
1471,Task2,C,11,4.55
1472,Task1,D,3,1.68
1473,Task2,A,46,9.66
1474,Task2,B,19,10.65
1475,Task2,C,35,9.92
1476,Task1,D,10,7.84
1477,Task1,A,4,2.34
1478,Task1,B,2,5.65
1479,Task2,C,17,5.54
1480,Task2,D,13,4.9
1481,Task2,A,48,7.55
1482,Task2,B,44,14.57
1483,Task2,C,37,8.57
1484,Task2,D,35,19.02
1485,Task2,A,52,17.71
1486,Task2,B,42,10.19
1487,Task1,C,14,4.66
1488,Task2,D,51,14.22
1489,Task2,A,40,9.49
1490,Task2,B,67,12.29
1491,Task2,C,53,9.55
1492,Task2,D,38,12.35
1493,Task2,A,56,14.19
1494,Task1,B,14,4.93
1495,Task2,C,76,17.12
1496,Task2,D,46,13.09
1497,Task2,A,30,7.54
1498,Task1,B,5,5.26
1499,Task2,C,60,19.53
1500,Task2,D,22,5.58
1501,Task2,A,22,10.95
1502,Task2,B,16,9.49
1503,Task2,C,37,6.49
1504,Task2,D,19,9.9
1505,Task2,A,34,14.24
1506,Task2,B,34,9.22
1507,Task2,C,16,5.93
1508,Task2,D,25,9.27
1509,Task2,A,66,16.5
1510,Task1,B,3,1.69
1511,Task2,C,95,26.05
1512,Task2,D,65,13.77
1513,Task2,A,47,17.25
1514,Task1,B,4,1.43
1515,Task1,C,5,2.83
1516,Task2,D,13,4.88
1517,Task1,A,2,1.71
1518,Task2,B,36,8.02
1519,Task2,C,23,5.99
1520,Task2,D,43,12.65
1521,Task2,A,25,7.24
1522,Task2,B,38,23.05
1523,Task1,C,9,4.33
1524,Task2,D,19,4.4
1525,Task1,A,19,7.66
1526,Task2,B,22,5.32
1527,Task2,C,12,3.63
1528,Task2,D,33,13.36
1529,Task2,A,56,35.27
1530,Task2,B,15,4.61
1531,Task2,C,46,9.97
1532,Task1,D,14,5.57
1533,Task1,A,2,3.73
1534,Task2,B,51,10.46
1535,Task2,C,30,8.93
1536,Task2,D,37,11.01
1537,Task1,A,3,6.05
1538,Task2,B,37,11.57
1539,Task2,C,65,17.86
1540,Task2,D,36,6.45
1541,Task2,A,75,7.96
1542,Task2,B,43,9.15
1543,Task1,C,29,8.7
1544,Task1,D,13,11.38
1545,Task2,A,28,4.12
1546,Task2,B,8,5.8
1547,Task1,C,12,6.33
1548,Task1,D,6,4.99
1549,Task2,A,34,6.89
1550,Task1,B,16,8.95
1551,Task1,C,4,4.39
1552,Task1,D,21,8.84
1553,Task2,A,29,7.64
1554,Task2,B,41,10.03
1555,Task2,C,11,2.14
1556,Task2,D,22,3.6
1557,Task2,A,50,9.72
1558,Task2,B,33,12.97
1559,Task2,C,62,18.31
1560,Task2,D,69,12.57
1561,Task2,A,25,4.98
1562,Task2,B,17,4.36
1563,Task2,C,15,3.8
1564,Task1,D,4,5.32
1565,Task2,A,28,6.2
1566,Task2,B,53,10.82
1567,Task2,C,39,10.89
1568,Task2,D,24,2.94
1569,Task1,A,10,12.42
1570,Task1,B,28,10.97
1571,Task1,C,8,9.71
1572,Task1,D,2,0.48
1573,Task2,A,60,13.03
1574,Task2,B,35,14.27
1575,Task2,C,17,2.15
1576,Task2,D,85,6.2
1577,Task2,A,29,8.13
1578,Task2,B,48,18.82
1579,Task1,C,4,2.61
1580,Task2,D,24,7.36
1581,Task2,A,22,11.98
1582,Task1,B,4,2.42
1583,Task1,C,40,26.06
1584,Task1,D,6,4.67
1585,Task2,A,42,19.01
1586,Task1,B,16,11.38
1587,Task2,C,29,10.63
1588,Task2,D,31,8.51
1589,Task2,A,31,11.11
1590,Task2,B,26,6.84
1591,Task2,C,11,4.9
1592,Task1,D,16,20.03
1593,Task2,A,22,7.38
1594,Task2,B,34,8.48
1595,Task2,C,20,5.78
1596,Task2,D,47,8.45
1597,Task2,A,29,7.62
1598,Task2,B,27,13.48
1599,Task1,C,4,3.6
1600,Task2,D,26,6.41
1601,Task2,A,16,3.05
1602,Task2,B,56,16.26
1603,Task2,C,47,14.54
1604,Task1,D,8,4.76
1605,Task2,A,25,7.93
1606,Task2,B,23,6.65
1607,Task1,C,25,10.95
1608,Task2,D,39,10.94
1609,Task1,A,15,6.35
1610,Task2,B,41,5.27
1611,Task1,C,18,6.16
1612,Task2,D,61,22.9
1613,Task2,A,36,10.91
1614,Task2,B,40,10.34
1615,Task2,C,94,23.84
1616,Task2,D,36,9.52
1617,Task1,A,7,6.25
1618,Task2,B,23,8.52
1619,Task2,C,23,7.68
1620,Task2,D,52,13.09
1621,Task2,A,10,3.58
1622,Task2,B,22,5.9
1623,Task1,C,14,9.02
1624,Task1,D,3,2.33
1625,Task2,A,37,18.86
1626,Task1,B,18,11.42
1627,Task1,C,7,2.43
1628,Task2,D,38,8.01
1629,Task1,A,2,0.99
1630,Task2,B,42,9.25
1631,Task2,C,38,10.75
1632,Task2,D,35,10.77
1633,Task2,A,31,9.54
1634,Task2,B,18,5.76
1635,Task2,C,55,13.82
1636,Task2,D,41,8.24
1637,Task2,A,58,14.9
1638,Task1,B,10,7.05
1639,Task1,C,2,1.64
1640,Task1,D,20,11.05
1641,Task2,A,27,4.1
1642,Task2,B,58,29.58
1643,Task2,C,76,17.69
1644,Task2,D,18,4.28
1645,Task1,A,12,2.35
1646,Task2,B,32,8.46
1647,Task1,C,3,2.32
1648,Task2,D,35,8.04
1649,Task2,A,27,8.74
1650,Task1,B,8,9.83
1651,Task2,C,47,7.42
1652,Task2,D,30,13.73
1653,Task1,A,6,6.92
1654,Task2,B,40,11.47
1655,Task2,C,58,9.07
1656,Task1,D,20,8.65
1657,Task1,A,6,2.35
1658,Task1,B,2,0.88
1659,Task2,C,62,18.61
1660,Task2,D,58,7.23
1661,Task2,A,15,4.18
1662,Task2,B,18,5.43
1663,Task2,C,8,2.49
1664,Task2,D,49,14.38
1665,Task2,A,21,4.69
1666,Task2,B,41,10.73
1667,Task2,C,36,8.64
1668,Task1,D,5,4.16
1669,Task2,A,42,6.97
1670,Task2,B,31,8.56
1671,Task2,C,57,15.14
1672,Task1,D,7,3.92
1673,Task2,A,9,2.22
1674,Task1,B,7,3.03
1675,Task2,C,55,13.31
1676,Task1,D,11,6.46
1677,Task2,A,15,7.86
1678,Task2,B,13,5.37
1679,Task2,C,32,12.56
1680,Task2,D,31,10.34
1681,Task2,A,37,8.54
1682,Task2,B,51,13.53
1683,Task2,C,12,7.05
1684,Task2,D,31,4.74
1685,Task2,A,36,14.7
1686,Task2,B,66,12.39
1687,Task2,C,21,4.37
1688,Task1,D,41,7.94
1689,Task2,A,34,10.28
1690,Task1,B,8,3.04
1691,Task1,C,9,6.23
1692,Task2,D,27,6.25
1693,Task1,A,20,9.57
1694,Task2,B,11,2.78
1695,Task2,C,31,11.57
1696,Task2,D,44,5.3
1697,Task1,A,5,4.67
1698,Task2,B,28,4.57
1699,Task2,C,60,13.3
1700,Task2,D,67,20.53
1701,Task2,A,74,22.68
1702,Task2,B,23,9.32
1703,Task2,C,67,17.12
1704,Task1,D,11,6.74
1705,Task2,A,13,8.1
1706,Task1,B,2,1.54
1707,Task2,C,24,8.05
1708,Task2,D,66,12.29
1709,Task2,A,41,20.17
1710,Task2,B,102,15.7
1711,Task2,C,33,8.7
1712,Task1,D,6,2.38
1713,Task1,A,11,6.96
1714,Task2,B,24,8.75
1715,Task2,C,37,12.19
1716,Task2,D,13,3.86
1717,Task2,A,30,13.9
1718,Task1,B,7,3.95
1719,Task2,C,23,5.88
1720,Task2,D,33,11.16
1721,Task2,A,50,11.98
1722,Task2,B,83,29.18
1723,Task2,C,52,10.75
1724,Task1,D,9,9.33
1725,Task1,A,13,12.2
1726,Task2,B,44,18.46
1727,Task1,C,7,5.33
1728,Task2,D,57,17.52
1729,Task2,A,23,7.22
1730,Task1,B,4,5.96
1731,Task1,C,12,4.14
1732,Task2,D,30,11.31
1733,Task2,A,17,7.32
1734,Task1,B,7,2.29
1735,Task1,C,8,4.14
1736,Task1,D,10,4.23
1737,Task2,A,60,14.24
1738,Task2,B,5,2.36
1739,Task2,C,23,8.39
1740,Task2,D,43,9.46
1741,Task2,A,43,20.03
1742,Task2,B,24,5.63
1743,Task1,C,4,1.87
1744,Task1,D,14,8.44
1745,Task2,A,30,5.65
1746,Task2,B,57,10.35
1747,Task1,C,19,9.59
1748,Task2,D,17,8.4
1749,Task2,A,34,6.3
1750,Task2,B,42,7.68
1751,Task2,C,28,7.59
1752,Task2,D,37,7.17
1753,Task2,A,13,6.17
1754,Task2,B,30,4.8
1755,Task2,C,31,5.66
1756,Task2,D,28,6.19
1757,Task1,A,36,5.75
1758,Task2,B,23,8.64
1759,Task1,C,24,9.6
1760,Task1,D,5,2.33
1761,Task2,A,47,13.31
1762,Task2,B,34,9.28
1763,Task2,C,46,20.68
1764,Task1,D,26,8.9
1765,Task2,A,76,18.65
1766,Task2,B,7,3.43
1767,Task1,C,5,4.19
1768,Task1,D,4,6.24
1769,Task1,A,7,3.96
1770,Task1,B,29,7.57
1771,Task2,C,77,14.69
1772,Task1,D,3,3.38
1773,Task2,A,30,7.16
1774,Task2,B,30,9.89
1775,Task1,C,9,6.76
1776,Task2,D,41,10.18
1777,Task2,A,31,9.63
1778,Task2,B,13,4.68
1779,Task2,C,15,8.69
1780,Task2,D,45,9.85
1781,Task2,A,41,9.65
1782,Task2,B,56,9.93
1783,Task2,C,24,4.08
1784,Task2,D,52,9.7
1785,Task2,A,18,6.5
1786,Task1,B,25,10.97
1787,Task2,C,11,4.01
1788,Task1,D,13,7.03
1789,Task1,A,8,3.72
1790,Task1,B,11,4.76
1791,Task2,C,33,7.14
1792,Task1,D,22,8.62
1793,Task2,A,29,3.53
1794,Task2,B,12,2.01
1795,Task2,C,52,8.23
1796,Task2,D,35,8.13
1797,Task2,A,26,6.21
1798,Task1,B,12,6.68
1799,Task1,C,5,4.92
1800,Task1,D,1,3.39
1801,Task2,A,24,8.85
1802,Task2,B,8,4.86
1803,Task2,C,33,10.45
1804,Task2,D,25,5.31
1805,Task1,A,4,5.07
1806,Task1,B,8,4.53
1807,Task2,C,41,13.01
1808,Task2,D,72,18.34
1809,Task1,A,11,6.39
1810,Task2,B,14,6.36
1811,Task2,C,48,9.43
1812,Task1,D,3,0.96
1813,Task2,A,24,4.92
1814,Task2,B,17,5.58
1815,Task2,C,26,6.3
1816,Task2,D,25,5.43
1817,Task1,A,2,0.72
1818,Task1,B,9,3.79
1819,Task2,C,20,4.07
1820,Task1,D,1,4.8
1821,Task2,A,28,6.38
1822,Task1,B,9,4.44
1823,Task2,C,28,9.5
1824,Task2,D,28,8.47
1825,Task2,A,8,2.87
1826,Task2,B,52,14
1827,Task1,C,14,10.87
1828,Task2,D,28,18.19
1829,Task2,A,67,18.09
1830,Task1,B,16,11.91
1831,Task1,C,30,10.21
1832,Task1,D,4,6.34
1833,Task2,A,35,7.58
1834,Task1,B,10,5.31
1835,Task2,C,44,10.07
1836,Task2,D,35,7.49
1837,Task2,A,35,9.64
1838,Task2,B,20,7.87
1839,Task2,C,48,13.71
1840,Task2,D,13,7.98
1841,Task2,A,35,10.42
1842,Task2,B,44,14.26
1843,Task2,C,15,3.47
1844,Task2,D,43,24.32
1845,Task1,A,8,5.96
1846,Task2,B,15,3.11
1847,Task1,C,4,5.39
1848,Task2,D,63,12.8
1849,Task2,A,13,2.93
1850,Task1,B,5,4
1851,Task2,C,41,7.31
1852,Task1,D,43,3.5
1853,Task2,A,67,11.91
1854,Task2,B,37,13.85
1855,Task1,C,4,3.35
1856,Task2,D,18,5.71
1857,Task2,A,46,9.83
1858,Task2,B,53,9.49
1859,Task2,C,38,8.94
1860,Task2,D,38,6.87
1861,Task2,A,7,3.06
1862,Task2,B,43,5.07
1863,Task2,C,38,9.29
1864,Task2,D,52,18.31
1865,Task2,A,42,18.61
1866,Task1,B,28,17.77
1867,Task2,C,27,9.65
1868,Task1,D,9,3.02
1869,Task2,A,30,7.93
1870,Task1,B,3,4.19
1871,Task2,C,31,8.51
1872,Task2,D,39,9.62
1873,Task2,A,27,10.61
1874,Task1,B,11,3.84
1875,Task1,C,4,7.12
1876,Task2,D,17,5.32
1877,Task1,A,2,1.41
1878,Task2,B,24,7.95
1879,Task2,C,37,12.87
1880,Task2,D,66,16.75
1881,Task1,A,16,9.55
1882,Task2,B,48,12.51
1883,Task2,C,36,7.62
1884,Task1,D,12,5.83
1885,Task2,A,20,10.65
1886,Task2,B,32,6.89
1887,Task2,C,16,7.01
1888,Task1,D,11,4.97
1889,Task2,A,17,5.59
1890,Task2,B,19,5.91
1891,Task2,C,34,6.2
1892,Task2,D,16,3.06
1893,Task2,A,39,7.62
1894,Task1,B,20,5.62
1895,Task2,C,46,7.41
1896,Task2,D,55,10.45
1897,Task2,A,39,9.68
1898,Task1,B,5,5.81
1899,Task2,C,37,15.17
1900,Task2,D,16,7.78
1901,Task2,A,43,8.07
1902,Task2,B,71,18.53
1903,Task1,C,3,2.73
1904,Task2,D,31,4.05
1905,Task2,A,25,6.58
1906,Task2,B,44,7.15
1907,Task2,C,48,12.01
1908,Task2,D,37,10.02
1909,Task2,A,26,4.32
1910,Task2,B,63,14.17
1911,Task1,C,12,6.52
1912,Task2,D,36,6.24
1913,Task2,A,25,5.77
1914,Task2,B,49,17.45
1915,Task2,C,53,12.7
1916,Task1,D,6,9.95
1917,Task2,A,26,8.63
1918,Task2,B,37,8.41
1919,Task2,C,24,6.55
1920,Task2,D,56,17.12
1921,Task2,A,29,10.01
1922,Task2,B,24,5.91
1923,Task2,C,42,9.6
1924,Task2,D,27,8.66
1925,Task2,A,45,9.53
1926,Task2,B,36,11.64
1927,Task1,C,3,1.2
1928,Task2,D,37,13.11
1929,Task2,A,22,4.34
